Time - Plot 0,Amplitude - Plot 0,Amplitude - Plot 1
0.1664,-13.6,5.2
0.1665,-13.6,5.2
0.1666,-13.6,5.2
0.1667,-13.6,5
0.1668,-13.6,5
0.1669,-13.6,5
0.167,-13.6,5
0.1671,-13.4,4.8
0.1672,-13.6,4.8
0.1673,-13.6,4.8
0.1674,-13.6,4.8
0.1675,-13.6,4.6
0.1676,-13.6,4.6
0.1677,-13.6,4.6
0.1678,-13.6,4.4
0.1679,-13.6,4.4
0.168,-13.6,4.4
0.1681,-13.6,4.2
0.1682,-13.6,4.2
0.1683,-13.6,4.2
0.1684,-13.6,4.2
0.1685,-13.6,4
0.1686,-13.6,4
0.1687,-13.6,4
0.1688,-13.6,3.8
0.1689,-13.6,3.8
0.169,-13.6,3.8
0.1691,-13.6,3.6
0.1692,-13.6,3.6
0.1693,-13.6,3.6
0.1694,-13.6,3.4
0.1695,-13.6,3.4
0.1696,-13.6,3.4
0.1697,-13.6,3.4
0.1698,-13.6,3.2
0.1699,-13.6,3.2
0.17,-13.6,3.2
0.1701,-13.6,3.2
0.1702,-13.6,3
0.1703,-13.6,3
0.1704,-13.6,2.8
0.1705,-13.6,2.8
0.1706,-13.6,2.8
0.1707,-13.6,2.8
0.1708,-13.6,2.6
0.1709,-13.6,2.6
0.171,-13.6,2.4
0.1711,-13.6,2.4
0.1712,-13.6,2.4
0.1713,-13.6,2.4
0.1714,-13.6,2.4
0.1715,-13.6,2.2
0.1716,-13.6,2.2
0.1717,-13.6,2.2
0.1718,-13.6,2
0.1719,-13.6,2
0.172,-13.6,2
0.1721,-13.6,1.8
0.1722,-13.6,1.8
0.1723,-13.6,1.6
0.1724,-13.6,1.6
0.1725,-13.6,1.6
0.1726,-13.6,1.6
0.1727,-13.2,1.4
0.1728,-12.8,1.4
0.1729,-12.2,1.4
0.173,-11.4,1.2
0.1731,-10.8,1.2
0.1732,-10.2,1.2
0.1733,-9.6,1
0.1734,-9,1
0.1735,-8.4,1
0.1736,-7.8,0.8
0.1737,-7.2,0.8
0.1738,-6.6,0.8
0.1739,-6,0.8
0.174,-5.4,0.6
0.1741,-4.8,0.6
0.1742,-4.2,0.4
0.1743,-3.6,0.4
0.1744,-3,0.4
0.1745,-2.4,0.4
0.1746,-1.8,0.2
0.1747,-1.2,0.2
0.1748,-0.4,0.2
0.1749,0.2,0.2
0.175,0.6,0
0.1751,1.2,0
0.1752,2,0
0.1753,2.6,-0.2
0.1754,3.2,-0.4
0.1755,3.8,-0.2
0.1756,4.4,-0.4
0.1757,4.8,-0.4
0.1758,5.6,-0.4
0.1759,6.2,-0.4
0.176,6.8,-0.6
0.1761,7.4,-0.8
0.1762,8,-0.8
0.1763,8.6,-0.8
0.1764,9.2,-0.8
0.1765,9.8,-0.8
0.1766,10.4,-1
0.1767,11,-1.2
0.1768,11.8,-1
0.1769,12.2,-1.2
0.177,12.8,-1.2
0.1771,13.4,-1.4
0.1772,14,-1.4
0.1773,14.4,-1.4
0.1774,14.4,-1.4
0.1775,14.4,-1.6
0.1776,14.4,-1.6
0.1777,14.4,-1.6
0.1778,14.4,-1.8
0.1779,14.4,-1.8
0.178,14.4,-1.8
0.1781,14.4,-2
0.1782,14.4,-2
0.1783,14.4,-2.2
0.1784,14.4,-2.2
0.1785,14.4,-2.2
0.1786,14.4,-2.2
0.1787,14.4,-2.4
0.1788,14.4,-2.4
0.1789,14.4,-2.4
0.179,14.4,-2.6
0.1791,14.4,-2.6
0.1792,14.4,-2.6
0.1793,14.4,-2.8
0.1794,14.4,-2.8
0.1795,14.4,-2.8
0.1796,14.2,-2.8
0.1797,14.4,-3
0.1798,14.4,-3
0.1799,14.4,-3
0.18,14.4,-3
0.1801,14.4,-3.2
0.1802,14.4,-3.2
0.1803,14.4,-3.2
0.1804,14.4,-3.2
0.1805,14.4,-3.4
0.1806,14.4,-3.4
0.1807,14.4,-3.6
0.1808,14.4,-3.6
0.1809,14.4,-3.6
0.181,14.4,-3.6
0.1811,14.4,-3.8
0.1812,14.4,-3.8
0.1813,14.4,-3.8
0.1814,14.4,-3.8
0.1815,14.4,-4
0.1816,14.4,-4
0.1817,14.4,-4
0.1818,14.4,-4
0.1819,14.4,-4.2
0.182,14.4,-4.2
0.1821,14.2,-4.4
0.1822,14.4,-4.4
0.1823,14.4,-4.4
0.1824,14.4,-4.6
0.1825,14.4,-4.6
0.1826,14.4,-4.6
0.1827,14.4,-4.8
0.1828,14.4,-4.8
0.1829,14.4,-4.8
0.183,14.4,-4.8
0.1831,14.4,-4.8
0.1832,14.4,-5
0.1833,14.4,-5
0.1834,14.4,-5
0.1835,14.4,-5.2
0.1836,14.4,-5.2
0.1837,14.4,-5.2
0.1838,14.4,-5.2
0.1839,14.4,-5.4
0.184,14.4,-5.4
0.1841,14.4,-5.4
0.1842,14.4,-5.6
0.1843,14.4,-5.6
0.1844,14.4,-5.6
0.1845,14.4,-5.6
0.1846,14.4,-5.6
0.1847,14.4,-5.8
0.1848,14.4,-5.8
0.1849,14.4,-5.8
0.185,14.4,-6
0.1851,14.4,-6
0.1852,14.4,-6
0.1853,14.4,-6
0.1854,14.4,-6.2
0.1855,14.4,-6.2
0.1856,14.4,-6.4
0.1857,14.4,-6.4
0.1858,14.4,-6.4
0.1859,14.4,-6.4
0.186,14.4,-6.4
0.1861,14.4,-6.6
0.1862,14.4,-6.6
0.1863,14.4,-6.6
0.1864,14.4,-6.6
0.1865,14.4,-6.8
0.1866,14.4,-6.8
0.1867,14.4,-6.8
0.1868,14.4,-7
0.1869,14.4,-6.8
0.187,14.4,-7
0.1871,14.4,-7
0.1872,14.4,-7
0.1873,14.4,-7
0.1874,14.4,-7
0.1875,14.4,-7.2
0.1876,14.4,-7.2
0.1877,14.4,-7.2
0.1878,14.4,-7.2
0.1879,14.4,-7.4
0.188,14.4,-7.4
0.1881,14.4,-7.4
0.1882,14.4,-7.4
0.1883,14.4,-7.4
0.1884,14.4,-7.6
0.1885,14.4,-7.6
0.1886,14.4,-7.6
0.1887,14.4,-7.6
0.1888,14.4,-7.6
0.1889,14.4,-7.8
0.189,14.4,-7.8
0.1891,14.4,-7.8
0.1892,14.4,-7.8
0.1893,14.4,-8
0.1894,14.4,-8
0.1895,14.4,-8
0.1896,14.4,-8
0.1897,14.4,-8
0.1898,14.4,-8
0.1899,14.4,-8.2
0.19,14.4,-8.2
0.1901,14.4,-8.2
0.1902,14.4,-8.4
0.1903,14.4,-8.4
0.1904,14.4,-8.4
0.1905,14.4,-8.4
0.1906,14.4,-8.4
0.1907,14.4,-8.4
0.1908,14.4,-8.4
0.1909,14.4,-8.6
0.191,14.4,-8.6
0.1911,14.4,-8.6
0.1912,14.4,-8.6
0.1913,14.4,-8.6
0.1914,14.4,-8.6
0.1915,14.4,-8.6
0.1916,14.4,-8.8
0.1917,14.4,-8.8
0.1918,14.4,-8.6
0.1919,14.4,-8.8
0.192,14.4,-8.8
0.1921,14.4,-8.8
0.1922,14.4,-8.8
0.1923,14.4,-9
0.1924,14.4,-9
0.1925,14.4,-9
0.1926,14.4,-9
0.1927,14.4,-9
0.1928,14.4,-9
0.1929,14.4,-9
0.193,14.4,-9.2
0.1931,14.4,-9.2
0.1932,14.4,-9.2
0.1933,14.4,-9.2
0.1934,14.4,-9.2
0.1935,14.4,-9.2
0.1936,14.4,-9.2
0.1937,14.4,-9.2
0.1938,14.4,-9.4
0.1939,14.4,-9.4
0.194,14.4,-9.4
0.1941,14.4,-9.4
0.1942,14.4,-9.4
0.1943,14.4,-9.4
0.1944,14.4,-9.4
0.1945,14.4,-9.4
0.1946,14.4,-9.4
0.1947,14.4,-9.6
0.1948,14.4,-9.6
0.1949,14.4,-9.6
0.195,14.4,-9.6
0.1951,14.4,-9.6
0.1952,14.4,-9.6
0.1953,14.4,-9.6
0.1954,14.4,-9.6
0.1955,14.4,-9.6
0.1956,14.4,-9.6
0.1957,14.4,-9.8
0.1958,14.4,-9.8
0.1959,14.4,-9.8
0.196,14.4,-9.8
0.1961,14.4,-9.8
0.1962,14.4,-9.8
0.1963,14.4,-9.8
0.1964,14.4,-9.8
0.1965,14.4,-9.8
0.1966,14.4,-9.8
0.1967,14.4,-9.8
0.1968,14.4,-9.8
0.1969,14.2,-9.8
0.197,14.4,-9.8
0.1971,14.4,-9.8
0.1972,14.4,-10
0.1973,14.4,-10
0.1974,14.4,-9.8
0.1975,14.4,-10
0.1976,14.4,-10
0.1977,14.4,-10
0.1978,14.4,-10
0.1979,14.4,-10
0.198,14.4,-10
0.1981,14.4,-10
0.1982,14.4,-10
0.1983,14.4,-10
0.1984,14.4,-10
0.1985,14.4,-10
0.1986,14.4,-10
0.1987,14.4,-10
0.1988,14.4,-10
0.1989,14.4,-10
0.199,14.4,-10
0.1991,14.4,-10.2
0.1992,14.4,-10.2
0.1993,14.4,-10
0.1994,14.4,-10
0.1995,14.4,-10
0.1996,14.4,-10
0.1997,14.4,-10
0.1998,14.4,-10
0.1999,14.4,-10.2
0.2,14.4,-10
0.2001,14.4,-10
0.2002,14.4,-10
0.2003,14.4,-10
0.2004,14.4,-10.2
0.2005,14.4,-10
0.2006,14.4,-10
0.2007,14.4,-10
0.2008,14.4,-10
0.2009,14.4,-10
0.201,14.4,-10
0.2011,14.4,-10
0.2012,14.4,-10
0.2013,14.4,-10
0.2014,14.4,-10
0.2015,14.4,-10
0.2016,14.2,-10
0.2017,14.4,-10
0.2018,14.4,-10
0.2019,14.4,-10
0.202,14.4,-10
0.2021,14.4,-10
0.2022,14.4,-10
0.2023,14.4,-10
0.2024,14.4,-10
0.2025,14.4,-10
0.2026,14.4,-10
0.2027,14.4,-10
0.2028,14.4,-9.8
0.2029,14.4,-10
0.203,14.4,-9.8
0.2031,14.4,-9.8
0.2032,14.4,-9.8
0.2033,14.4,-9.8
0.2034,14.4,-9.8
0.2035,14.4,-9.8
0.2036,14.4,-9.8
0.2037,14.2,-9.8
0.2038,14.4,-9.8
0.2039,14.4,-9.8
0.204,14.4,-9.8
0.2041,14.4,-9.8
0.2042,14.4,-9.6
0.2043,14.4,-9.8
0.2044,14.4,-9.6
0.2045,14.4,-9.6
0.2046,14.4,-9.6
0.2047,14.4,-9.6
0.2048,14.2,-9.6
0.2049,14.4,-9.6
0.205,14.4,-9.6
0.2051,14.4,-9.6
0.2052,14.4,-9.4
0.2053,14.4,-9.4
0.2054,14.4,-9.6
0.2055,14.4,-9.4
0.2056,14.4,-9.4
0.2057,14.4,-9.4
0.2058,14.4,-9.4
0.2059,14.4,-9.4
0.206,14.4,-9.4
0.2061,14.4,-9.4
0.2062,14.4,-9.4
0.2063,14.4,-9.2
0.2064,14.4,-9.2
0.2065,14.4,-9.2
0.2066,14.4,-9.2
0.2067,14.4,-9.2
0.2068,14.4,-9
0.2069,14.4,-9
0.207,14.4,-9.2
0.2071,14.4,-9
0.2072,14.4,-9
0.2073,14.4,-9
0.2074,14.4,-9
0.2075,14.4,-9
0.2076,14.4,-9
0.2077,14.4,-8.8
0.2078,14.4,-8.8
0.2079,14.4,-8.8
0.208,14.4,-8.8
0.2081,14.4,-8.8
0.2082,14.4,-8.8
0.2083,14.4,-8.8
0.2084,14.4,-8.6
0.2085,14.4,-8.6
0.2086,14.4,-8.6
0.2087,14.4,-8.6
0.2088,14.4,-8.6
0.2089,14.4,-8.6
0.209,14.4,-8.6
0.2091,14.6,-8.4
0.2092,14.4,-8.4
0.2093,14.4,-8.4
0.2094,14.4,-8.4
0.2095,14.4,-8.2
0.2096,14.4,-8.4
0.2097,14.4,-8.2
0.2098,14.4,-8.2
0.2099,14.4,-8.2
0.21,14.4,-8.2
0.2101,14.4,-8.2
0.2102,14.4,-8
0.2103,14.4,-8
0.2104,14.4,-8
0.2105,14.4,-8
0.2106,14.4,-7.8
0.2107,14.4,-7.8
0.2108,14.4,-7.8
0.2109,14.4,-7.8
0.211,14.4,-7.8
0.2111,14.4,-7.8
0.2112,14.4,-7.6
0.2113,14.4,-7.6
0.2114,14.4,-7.6
0.2115,14.4,-7.6
0.2116,14.4,-7.4
0.2117,14.4,-7.4
0.2118,14.4,-7.4
0.2119,14.4,-7.2
0.212,14.4,-7.4
0.2121,14.4,-7.2
0.2122,14.4,-7.2
0.2123,14.4,-7.2
0.2124,14.4,-7.2
0.2125,14.4,-7
0.2126,14.4,-7
0.2127,14.4,-7
0.2128,14.4,-7
0.2129,14.4,-7
0.213,14.4,-6.8
0.2131,14.4,-6.8
0.2132,14.4,-6.8
0.2133,14.4,-6.8
0.2134,14.4,-6.6
0.2135,14.4,-6.6
0.2136,14.4,-6.6
0.2137,14.4,-6.6
0.2138,14.4,-6.4
0.2139,14.4,-6.4
0.214,14.4,-6.4
0.2141,14.4,-6.4
0.2142,14.4,-6.4
0.2143,14.4,-6.4
0.2144,14.4,-6.2
0.2145,14.4,-6.2
0.2146,14.4,-6
0.2147,14.4,-6
0.2148,14.4,-6
0.2149,14.4,-6
0.215,14.4,-5.8
0.2151,14.4,-5.6
0.2152,14.4,-5.8
0.2153,14.4,-5.8
0.2154,14.4,-5.6
0.2155,14.4,-5.6
0.2156,14.4,-5.6
0.2157,14.4,-5.4
0.2158,14.4,-5.4
0.2159,14.4,-5.4
0.216,14.4,-5.4
0.2161,14.4,-5.2
0.2162,14.4,-5.2
0.2163,14.4,-5.2
0.2164,14.4,-5
0.2165,14.4,-5
0.2166,14.4,-5
0.2167,14.4,-4.8
0.2168,14.4,-5
0.2169,14.4,-4.8
0.217,14.4,-4.8
0.2171,14.6,-4.8
0.2172,14.4,-4.6
0.2173,14.4,-4.6
0.2174,14.4,-4.6
0.2175,14.4,-4.4
0.2176,14.4,-4.4
0.2177,14.4,-4.4
0.2178,14.4,-4.4
0.2179,14.4,-4.2
0.218,14.4,-4.2
0.2181,14.4,-4.2
0.2182,14.4,-4
0.2183,14.4,-4
0.2184,14.4,-4
0.2185,14.4,-3.8
0.2186,14.4,-3.8
0.2187,14.4,-3.8
0.2188,14.4,-3.6
0.2189,14.4,-3.6
0.219,14.4,-3.6
0.2191,14.4,-3.6
0.2192,14.4,-3.4
0.2193,14.4,-3.4
0.2194,14.4,-3.4
0.2195,14.4,-3.2
0.2196,14.4,-3.2
0.2197,14.4,-3.2
0.2198,14.4,-3
0.2199,14.4,-3
0.22,14.4,-3
0.2201,14.4,-3
0.2202,14.4,-3
0.2203,14.4,-2.8
0.2204,14.4,-2.8
0.2205,14.4,-2.8
0.2206,14.4,-2.8
0.2207,14.4,-2.6
0.2208,14.4,-2.6
0.2209,14.4,-2.6
0.221,14.4,-2.4
0.2211,14.4,-2.4
0.2212,14.4,-2.4
0.2213,14.4,-2.2
0.2214,14.4,-2.2
0.2215,14.4,-2.2
0.2216,14.4,-2
0.2217,14.4,-2
0.2218,14.4,-2
0.2219,14.4,-1.8
0.222,14.4,-1.8
0.2221,14.4,-1.8
0.2222,14.4,-1.6
0.2223,14.4,-1.6
0.2224,14.4,-1.6
0.2225,14.4,-1.4
0.2226,14.4,-1.4
0.2227,13.4,-1.2
0.2228,12.8,-1.2
0.2229,12.4,-1.2
0.223,11.8,-1.2
0.2231,11.2,-1
0.2232,10.4,-1
0.2233,9.8,-1
0.2234,9.4,-1
0.2235,8.6,-0.8
0.2236,8,-0.8
0.2237,7.4,-0.8
0.2238,6.8,-0.6
0.2239,6.4,-0.6
0.224,5.8,-0.4
0.2241,5.2,-0.4
0.2242,4.4,-0.4
0.2243,3.8,-0.4
0.2244,3.2,-0.4
0.2245,2.6,-0.2
0.2246,2,-0.2
0.2247,1.4,0
0.2248,0.8,0
0.2249,0.2,0
0.225,-0.4,0.2
0.2251,-1,0.2
0.2252,-1.8,0.4
0.2253,-2.4,0.4
0.2254,-2.8,0.4
0.2255,-3.4,0.4
0.2256,-4.2,0.4
0.2257,-4.8,0.6
0.2258,-5.4,0.6
0.2259,-6,0.6
0.226,-6.6,0.8
0.2261,-7.2,0.8
0.2262,-7.8,0.8
0.2263,-8.4,0.8
0.2264,-8.8,1
0.2265,-9.6,1
0.2266,-10.2,1
0.2267,-10.8,1.2
0.2268,-11.4,1.2
0.2269,-12,1.2
0.227,-12.6,1.4
0.2271,-13.2,1.4
0.2272,-13.6,1.4
0.2273,-13.6,1.4
0.2274,-13.6,1.6
0.2275,-13.6,1.6
0.2276,-13.6,1.8
0.2277,-13.6,1.8
0.2278,-13.6,1.8
0.2279,-13.6,1.8
0.228,-13.6,2
0.2281,-13.6,2
0.2282,-13.6,2
0.2283,-13.6,2.2
0.2284,-13.6,2.2
0.2285,-13.6,2.2
0.2286,-13.6,2.4
0.2287,-13.6,2.4
0.2288,-13.6,2.6
0.2289,-13.6,2.6
0.229,-13.6,2.6
0.2291,-13.6,2.6
0.2292,-13.6,2.8
0.2293,-13.6,2.8
0.2294,-13.6,2.8
0.2295,-13.6,2.8
0.2296,-13.6,3
0.2297,-13.6,3
0.2298,-13.6,3.2
0.2299,-13.6,3.2
0.23,-13.6,3.2
0.2301,-13.6,3.2
0.2302,-13.6,3.2
0.2303,-13.6,3.4
0.2304,-13.6,3.4
0.2305,-13.6,3.6
0.2306,-13.6,3.6
0.2307,-13.6,3.6
0.2308,-13.6,3.8
0.2309,-13.6,3.8
0.231,-13.6,3.8
0.2311,-13.6,3.8
0.2312,-13.6,4
0.2313,-13.6,4
0.2314,-13.6,4
0.2315,-13.6,4.2
0.2316,-13.6,4.2
0.2317,-13.6,4.2
0.2318,-13.6,4.2
0.2319,-13.6,4.4
0.232,-13.6,4.4
0.2321,-13.6,4.4
0.2322,-13.6,4.6
0.2323,-13.6,4.6
0.2324,-13.6,4.6
0.2325,-13.6,4.8
0.2326,-13.6,4.8
0.2327,-13.6,4.8
0.2328,-13.6,4.8
0.2329,-13.6,4.8
0.233,-13.6,5
0.2331,-13.6,5
0.2332,-13.6,5.2
0.2333,-13.6,5.2
0.2334,-13.6,5.2
0.2335,-13.6,5.2
0.2336,-13.6,5.4
0.2337,-13.6,5.4
0.2338,-13.6,5.4
0.2339,-13.6,5.4
0.234,-13.4,5.6
0.2341,-13.6,5.6
0.2342,-13.6,5.6
0.2343,-13.4,5.6
0.2344,-13.6,5.6
0.2345,-13.6,5.6
0.2346,-13.6,5.8
0.2347,-13.6,5.8
0.2348,-13.6,6
0.2349,-13.6,6
0.235,-13.6,6
0.2351,-13.4,6
0.2352,-13.6,6.2
0.2353,-13.4,6.2
0.2354,-13.6,6.4
0.2355,-13.6,6.2
0.2356,-13.4,6.4
0.2357,-13.6,6.4
0.2358,-13.6,6.4
0.2359,-13.6,6.6
0.236,-13.6,6.6
0.2361,-13.4,6.6
0.2362,-13.6,6.8
0.2363,-13.6,6.8
0.2364,-13.6,6.6
0.2365,-13.6,6.8
0.2366,-13.6,6.8
0.2367,-13.6,6.8
0.2368,-13.6,6.8
0.2369,-13.6,6.8
0.237,-13.6,6.8
0.2371,-13.6,7
0.2372,-13.6,7
0.2373,-13.6,7.2
0.2374,-13.6,7
0.2375,-13.6,7.2
0.2376,-13.6,7.2
0.2377,-13.6,7.2
0.2378,-13.6,7.4
0.2379,-13.6,7.4
0.238,-13.6,7.4
0.2381,-13.6,7.4
0.2382,-13.6,7.4
0.2383,-13.6,7.6
0.2384,-13.6,7.6
0.2385,-13.6,7.6
0.2386,-13.6,7.6
0.2387,-13.6,7.6
0.2388,-13.6,7.8
0.2389,-13.6,7.8
0.239,-13.6,7.8
0.2391,-13.6,7.8
0.2392,-13.6,8
0.2393,-13.6,8
0.2394,-13.6,7.8
0.2395,-13.6,8
0.2396,-13.6,8
0.2397,-13.6,8.2
0.2398,-13.6,8.2
0.2399,-13.6,8.2
0.24,-13.6,8.2
0.2401,-13.6,8.2
0.2402,-13.6,8.4
0.2403,-13.6,8.4
0.2404,-13.6,8.4
0.2405,-13.6,8.4
0.2406,-13.6,8.4
0.2407,-13.6,8.6
0.2408,-13.6,8.6
0.2409,-13.6,8.6
0.241,-13.6,8.6
0.2411,-13.6,8.6
0.2412,-13.6,8.6
0.2413,-13.6,8.6
0.2414,-13.6,8.6
0.2415,-13.6,8.8
0.2416,-13.6,8.8
0.2417,-13.6,8.8
0.2418,-13.6,8.8
0.2419,-13.6,8.8
0.242,-13.6,8.8
0.2421,-13.6,9
0.2422,-13.6,8.8
0.2423,-13.6,8.8
0.2424,-13.6,9
0.2425,-13.6,9
0.2426,-13.6,9
0.2427,-13.6,9
0.2428,-13.6,9
0.2429,-13.6,9.2
0.243,-13.6,9.2
0.2431,-13.6,9.2
0.2432,-13.6,9.2
0.2433,-13.6,9.2
0.2434,-13.6,9.4
0.2435,-13.6,9.2
0.2436,-13.6,9.2
0.2437,-13.6,9.4
0.2438,-13.6,9.4
0.2439,-13.6,9.4
0.244,-13.6,9.4
0.2441,-13.6,9.4
0.2442,-13.6,9.4
0.2443,-13.6,9.4
0.2444,-13.4,9.6
0.2445,-13.4,9.6
0.2446,-13.6,9.6
0.2447,-13.6,9.6
0.2448,-13.6,9.6
0.2449,-13.4,9.6
0.245,-13.6,9.6
0.2451,-13.6,9.6
0.2452,-13.6,9.6
0.2453,-13.6,9.8
0.2454,-13.6,9.8
0.2455,-13.6,9.8
0.2456,-13.6,9.8
0.2457,-13.6,9.8
0.2458,-13.6,9.8
0.2459,-13.6,9.8
0.246,-13.6,9.8
0.2461,-13.6,9.8
0.2462,-13.4,9.8
0.2463,-13.6,9.8
0.2464,-13.6,10
0.2465,-13.6,9.8
0.2466,-13.6,10
0.2467,-13.4,9.8
0.2468,-13.6,10
0.2469,-13.6,10
0.247,-13.6,10
0.2471,-13.6,10
0.2472,-13.6,10
0.2473,-13.6,10
0.2474,-13.6,10
0.2475,-13.6,10
0.2476,-13.4,10
0.2477,-13.6,10
0.2478,-13.6,10
0.2479,-13.6,10
0.248,-13.4,10.2
0.2481,-13.4,10
0.2482,-13.4,10
0.2483,-13.6,10.2
0.2484,-13.6,10.2
0.2485,-13.6,10
0.2486,-13.6,10
0.2487,-13.4,10
0.2488,-13.4,10.2
0.2489,-13.6,10.2
0.249,-13.6,10.2
0.2491,-13.6,10.2
0.2492,-13.6,10.2
0.2493,-13.6,10.2
0.2494,-13.4,10
0.2495,-13.6,10
0.2496,-13.6,10.2
0.2497,-13.4,10.2
0.2498,-13.6,10
0.2499,-13.6,10.2