Time - Plot 0,Amplitude - Plot 1,Amplitude - Plot 0
3.33E-05,3.2,3.2
3.33E-05,3.2,3
3.34E-05,3.2,3.2
3.34E-05,3.2,3.2
3.34E-05,3.2,3.6
3.35E-05,3,3.2
3.35E-05,3.2,3.2
3.36E-05,3,3
3.36E-05,3.2,3.2
3.36E-05,3,3.2
3.37E-05,3.2,3
3.37E-05,3.2,3.4
3.38E-05,3.4,3.2
3.38E-05,3.2,3
3.38E-05,3.2,3
3.39E-05,3,3
3.39E-05,3,3.2
3.40E-05,3.2,3.2
3.40E-05,3.2,3.4
3.40E-05,3.2,3.4
3.41E-05,3.2,2.8
3.41E-05,3.2,3
3.42E-05,3.2,3.2
3.42E-05,3,3.2
3.42E-05,3.2,3.2
3.43E-05,3.2,2.8
3.43E-05,3,3
3.44E-05,3.2,3.2
3.44E-05,3,3.6
3.44E-05,3.2,3
3.45E-05,3.2,3.4
3.45E-05,3.2,3.4
3.46E-05,3.4,3.2
3.46E-05,3,3.2
3.46E-05,3.2,3.6
3.47E-05,3.2,3.2
3.47E-05,2.8,3
3.48E-05,3.2,3.6
3.48E-05,3.4,3.2
3.48E-05,3.2,2.8
3.49E-05,3.2,3.4
3.49E-05,3.2,3
3.50E-05,2.8,3.2
3.50E-05,3.2,3
3.50E-05,3,3.2
3.51E-05,3.2,3.2
3.51E-05,3.2,3.2
3.52E-05,3.2,3
3.52E-05,3.2,3.2
3.52E-05,3,3
3.53E-05,3.2,3.4
3.53E-05,3.2,3.2
3.54E-05,3,3.2
3.54E-05,3,3
3.54E-05,3.2,3.2
3.55E-05,3,3
3.55E-05,3.4,3.4
3.56E-05,3.2,2.8
3.56E-05,3.2,3.2
3.56E-05,3.2,3.2
3.57E-05,3.2,3
3.57E-05,3,3
3.58E-05,3,3.2
3.58E-05,3.2,3.2
3.58E-05,3,3.2
3.59E-05,3.2,3.4
3.59E-05,2.8,3
3.60E-05,3.2,2.8
3.60E-05,3.2,3.2
3.60E-05,2.8,3.2
3.61E-05,3,3.4
3.61E-05,3.4,3.2
3.62E-05,3,3.2
3.62E-05,3.2,3.2
3.62E-05,3,3.4
3.63E-05,3,3.2
3.63E-05,3.2,3.2
3.64E-05,3.2,3.2
3.64E-05,3,3.4
3.64E-05,3,3
3.65E-05,3.2,3.2
3.65E-05,3.2,3
3.66E-05,3.2,3.2
3.66E-05,3.2,3.2
3.66E-05,3.2,3.2
3.67E-05,3.2,3
3.67E-05,3,3
3.68E-05,3,3
3.68E-05,3,3
3.68E-05,3,3.2
3.69E-05,3.2,3.2
3.69E-05,3.2,3.2
3.70E-05,3,3.2
3.70E-05,3.2,3.2
3.70E-05,3.2,3.2
3.71E-05,3.4,3
3.71E-05,3.2,3
3.72E-05,3,3.4
3.72E-05,3.2,3
3.72E-05,3,3.4
3.73E-05,3,3.2
3.73E-05,3.2,3
3.74E-05,3.2,3.2
3.74E-05,3.2,3.4
3.74E-05,3.2,3
3.75E-05,3.2,3
3.75E-05,3.2,3
3.76E-05,3,3.2
3.76E-05,2.8,3.4
3.76E-05,3.2,3.2
3.77E-05,3.2,3.2
3.77E-05,3,3.2
3.78E-05,3.2,3.2
3.78E-05,3.2,3.2
3.78E-05,3,3.2
3.79E-05,3.4,3.4
3.79E-05,3.4,3
3.80E-05,3.2,3
3.80E-05,3.2,3.4
3.80E-05,3.2,3
3.81E-05,3.4,3.2
3.81E-05,3,3.2
3.82E-05,3,3.2
3.82E-05,3,3.2
3.82E-05,3.2,2.8
3.83E-05,3.2,3
3.83E-05,3,3.2
3.84E-05,3,3.6
3.84E-05,3.2,3
3.84E-05,3.2,3.2
3.85E-05,3.2,3.2
3.85E-05,3.2,3.2
3.86E-05,3.2,3.2
3.86E-05,3.2,3
3.86E-05,3,3.4
3.87E-05,3,3
3.87E-05,3,3.4
3.88E-05,3.2,3.4
3.88E-05,3.2,3.2
3.88E-05,3.2,3.2
3.89E-05,3.2,3
3.89E-05,3,3
3.90E-05,3.2,3.2
3.90E-05,3.2,3.2
3.90E-05,3,3.2
3.91E-05,3.2,3.2
3.91E-05,3,3
3.92E-05,3.2,3.2
3.92E-05,3,3.2
3.92E-05,3.2,3.4
3.93E-05,3,3.2
3.93E-05,3,3.2
3.94E-05,3,2.8
3.94E-05,3.2,3.2
3.94E-05,3.2,3.2
3.95E-05,3,3
3.95E-05,3,3.2
3.96E-05,3,3
3.96E-05,3.2,3.2
3.96E-05,3.4,3.2
3.97E-05,3.2,3.4
3.97E-05,3.2,3
3.98E-05,3,3.4
3.98E-05,3,3.2
3.98E-05,3.4,3.4
3.99E-05,3,3
3.99E-05,3.2,3
4.00E-05,3.2,3
4.00E-05,2.8,3.2
4.00E-05,3.2,3.4
4.01E-05,3.2,3
4.01E-05,3.4,3.4
4.02E-05,3.2,3.4
4.02E-05,3,3
4.02E-05,3,3.4
4.03E-05,3,3.2
4.03E-05,3.2,3.2
4.04E-05,3,3.2
4.04E-05,3,3
4.04E-05,3.2,3.2
4.05E-05,3.4,3
4.05E-05,3.4,3.2
4.06E-05,3.2,3.2
4.06E-05,3,3.2
4.06E-05,3.2,3
4.07E-05,3.2,3
4.07E-05,3.2,3
4.08E-05,3.2,3.2
4.08E-05,3.2,3.4
4.08E-05,3.2,3.2
4.09E-05,3,3
4.09E-05,3.2,3.4
4.10E-05,3,3
4.10E-05,3.2,3.2
4.10E-05,3.2,3.2
4.11E-05,3.2,3
4.11E-05,3,3.2
4.12E-05,3,3.4
4.12E-05,3,3.2
4.12E-05,3.2,2.8
4.13E-05,3.2,3
4.13E-05,3.2,3
4.14E-05,3.2,3.4
4.14E-05,3.2,3.4
4.14E-05,3.2,3.2
4.15E-05,3.2,3.2
4.15E-05,3,3
4.16E-05,3,3
4.16E-05,3.2,3.2
4.16E-05,3,2.8
4.17E-05,3.2,3.2
4.17E-05,3,3.2
4.18E-05,3.2,3.2
4.18E-05,3.2,3.2
4.18E-05,3,3.2
4.19E-05,3.2,3
4.19E-05,3.2,3.2
4.20E-05,3.4,3.4
4.20E-05,3,3.2
4.20E-05,3.2,3.2
4.21E-05,3,3.2
4.21E-05,3,3.2
4.22E-05,3.2,3
4.22E-05,3,2.8
4.22E-05,3,3.2
4.23E-05,3,3.2
4.23E-05,3.2,3.6
4.24E-05,3.2,3.2
4.24E-05,3.2,3.4
4.24E-05,3.2,3.2
4.25E-05,3.2,3.2
4.25E-05,3.2,3.2
4.26E-05,3.2,3.2
4.26E-05,3,3.2
4.26E-05,3.2,3
4.27E-05,3.2,3.4
4.27E-05,3.2,3
4.28E-05,3.2,2.8
4.28E-05,3.4,3.4
4.28E-05,3.4,3.2
4.29E-05,2.8,3.2
4.29E-05,3,3
4.30E-05,3,3.2
4.30E-05,3.2,3
4.30E-05,3.2,3.4
4.31E-05,3.2,3.2
4.31E-05,3,3
4.32E-05,3,3.2
4.32E-05,3.2,3.2
4.32E-05,3.2,3.2
4.33E-05,3.2,3.2
4.33E-05,3,3
4.34E-05,3.2,3.2
4.34E-05,3.2,3.4
4.34E-05,3,3.2
4.35E-05,3.2,3
4.35E-05,3.2,3.2
4.36E-05,3,3.2
4.36E-05,3,3.2
4.36E-05,3,3.4
4.37E-05,3.2,3.2
4.37E-05,3.2,3.4
4.38E-05,3.2,3.2
4.38E-05,3.2,3.2
4.38E-05,3,3.2
4.39E-05,3.4,3
4.39E-05,3.2,3.2
4.40E-05,3.2,3.2
4.40E-05,3,3.6
4.40E-05,3,3
4.41E-05,3.2,3.2
4.41E-05,3.4,3.2
4.42E-05,3,3.2
4.42E-05,3,3.4
4.42E-05,3.2,3.2
4.43E-05,3,3.2
4.43E-05,3.2,3.2
4.44E-05,3,3
4.44E-05,3,3.2
4.44E-05,3.2,3.2
4.45E-05,3.2,3.4
4.45E-05,3.2,3
4.46E-05,3,3
4.46E-05,3.2,3.2
4.46E-05,3.2,3.4
4.47E-05,3.2,3.2
4.47E-05,3.2,3.2
4.48E-05,3,3.4
4.48E-05,3.2,2.8
4.48E-05,3,3.2
4.49E-05,3,3.4
4.49E-05,3,3.2
4.50E-05,3.2,3.4
4.50E-05,3.2,3.2
4.50E-05,3.2,2.8
4.51E-05,3,3.2
4.51E-05,3.2,3.2
4.52E-05,3,3.2
4.52E-05,3.4,3.2
4.52E-05,3.2,3.2
4.53E-05,3.4,3.2
4.53E-05,3.2,3.6
4.54E-05,3,3.2
4.54E-05,3.2,3.2
4.54E-05,3.4,3
4.55E-05,3,2.8
4.55E-05,3,3.2
4.56E-05,3.2,3
4.56E-05,3.4,3.2
4.56E-05,3,3.4
4.57E-05,3.2,3.4
4.57E-05,3.2,3
4.58E-05,3.2,3.2
4.58E-05,3.2,3.2
4.58E-05,3.2,3
4.59E-05,3,3.2
4.59E-05,3.2,3.4
4.60E-05,3.2,3.2
4.60E-05,3.2,3
4.60E-05,3,3.2
4.61E-05,3.2,3.2
4.61E-05,3.2,3.2
4.62E-05,3.2,3
4.62E-05,3,3.2
4.62E-05,3,3
4.63E-05,3,3.6
4.63E-05,3.2,3.4
4.64E-05,3.2,3.2
4.64E-05,3.2,3.2
4.64E-05,3.2,3
4.65E-05,3.2,3.4
4.65E-05,3.2,3
4.66E-05,3.2,3.2
4.66E-05,3,3.2
4.66E-05,3.2,3.4
4.67E-05,3.2,3.2
4.67E-05,3.4,3
4.68E-05,3.2,3.2
4.68E-05,3.4,3.2
4.68E-05,2.8,3.4
4.69E-05,3.2,3.2
4.69E-05,3.2,3.2
4.70E-05,3.2,3.2
4.70E-05,3.2,3.2
4.70E-05,3.2,3
4.71E-05,3.2,2.8
4.71E-05,3.4,3.2
4.72E-05,3.2,3.6
4.72E-05,2.8,3.2
4.72E-05,3.2,3.4
4.73E-05,3,3
4.73E-05,3.2,3.2
4.74E-05,3,3.2
4.74E-05,3.2,3
4.74E-05,3.2,3
4.75E-05,3.4,3.2
4.75E-05,3.2,3.2
4.76E-05,3,3.2
4.76E-05,3,3.2
4.76E-05,3.2,3.2
4.77E-05,3,3.2
4.77E-05,3.2,3.2
4.78E-05,3.2,3.4
4.78E-05,3,3
4.78E-05,3.2,3
4.79E-05,3.2,3.4
4.79E-05,3,3
4.80E-05,3.2,3.4
4.80E-05,3.2,3.2
4.80E-05,3.2,3.2
4.81E-05,3.2,3.2
4.81E-05,3.2,3.2
4.82E-05,3,3.4
4.82E-05,3.2,3
4.82E-05,3.2,3
4.83E-05,3,3.2
4.83E-05,3.2,3
4.84E-05,3,2.8
4.84E-05,3.2,3
4.84E-05,3.2,3.2
4.85E-05,3,2.8
4.85E-05,3.2,3.2
4.86E-05,3.2,3.2
4.86E-05,3.2,3.2
4.86E-05,3.2,3.2
4.87E-05,3.2,3.2
4.87E-05,3.2,3
4.88E-05,3.2,3.2
4.88E-05,3,3.2
4.88E-05,3.2,3.2
4.89E-05,3,3.2
4.89E-05,3.2,3.4
4.90E-05,3.2,3.2
4.90E-05,3.2,3
4.90E-05,3,3.2
4.91E-05,3.2,3.2
4.91E-05,3.4,3.2
4.92E-05,3.2,2.8
4.92E-05,3.2,3.4
4.92E-05,3.2,3.4
4.93E-05,3,3.8
4.93E-05,3,3.4
4.94E-05,3.2,3.2
4.94E-05,3.4,3.2
4.94E-05,3,3.2
4.95E-05,3,3.4
4.95E-05,3.2,3.4
4.96E-05,3.2,3
4.96E-05,3,3.2
4.96E-05,3.2,3
4.97E-05,3.4,3
4.97E-05,3,3.2
4.98E-05,3,3.2
4.98E-05,3.2,3.2
4.98E-05,3.2,3.2
4.99E-05,3.2,3.4
4.99E-05,3.2,3
5.00E-05,3.2,3.2
5.00E-05,3,3.4
5.00E-05,3,3.4
5.01E-05,3.2,3.2
5.01E-05,3,2.8
5.02E-05,3.2,2.8
5.02E-05,3.2,3.2
5.02E-05,3.2,3.4
5.03E-05,3.2,3
5.03E-05,3.4,3.2
5.04E-05,3.2,3.4
5.04E-05,3.2,3.2
5.04E-05,3,3.4
5.05E-05,3,3
5.05E-05,3,3.2
5.06E-05,3,3.2
5.06E-05,3.2,3.4
5.06E-05,3.2,3
5.07E-05,3.2,3
5.07E-05,3.2,3.2
5.08E-05,3.2,3.2
5.08E-05,3,3
5.08E-05,3,3.2
5.09E-05,3.2,3.2
5.09E-05,3,3.2
5.10E-05,3.2,3.2
5.10E-05,3.2,3
5.10E-05,3.2,3.2
5.11E-05,3,3.2
5.11E-05,3.2,3.4
5.12E-05,3.2,3.2
5.12E-05,2.6,3.4
5.12E-05,3.2,3.2
5.13E-05,3.2,3.2
5.13E-05,3.2,3.2
5.14E-05,3,3.2
5.14E-05,3.2,3.2
5.14E-05,3.2,3
5.15E-05,3.4,3.2
5.15E-05,3,3
5.16E-05,3,3
5.16E-05,3,3.2
5.16E-05,3.2,3.2
5.17E-05,3.2,3.4
5.17E-05,3.2,3.2
5.18E-05,2.8,3.4
5.18E-05,3.4,3.2
5.18E-05,3.2,3.2
5.19E-05,3.2,3.2
5.19E-05,3,3.4
5.20E-05,3,3
5.20E-05,3.2,3.2
5.20E-05,3,3
5.21E-05,3,3.2
5.21E-05,3,3.4
5.22E-05,3.2,3.2
5.22E-05,3,3
5.22E-05,3.2,3
5.23E-05,3.2,3
5.23E-05,3,3.2
5.24E-05,3,3.2
5.24E-05,3.2,3.2
5.24E-05,2.8,3.2
5.25E-05,3.2,3.2
5.25E-05,3.2,3
5.26E-05,3.2,3.2
5.26E-05,3.2,3
5.26E-05,3,3.2
5.27E-05,3,3.2
5.27E-05,3,3.2
5.28E-05,3.2,3.2
5.28E-05,3.2,3.4
5.28E-05,3,3.2
5.29E-05,3.2,3.2
5.29E-05,3.2,3
5.30E-05,3.2,3
5.30E-05,3.2,3.2
5.30E-05,3.2,3
5.31E-05,3.2,3.2
5.31E-05,3.2,3.2
5.32E-05,3.4,3.2
5.32E-05,3.2,3
5.32E-05,3.2,3.4
5.33E-05,3.2,3
5.33E-05,3.2,3.2
5.34E-05,3.2,3.2
5.34E-05,3.2,2.8
5.34E-05,2.8,3
5.35E-05,3.4,3.2
5.35E-05,3.2,3.2
5.36E-05,3,3
5.36E-05,3.2,3.2
5.36E-05,3.2,3.2
5.37E-05,3.2,3.2
5.37E-05,3.2,3.2
5.38E-05,3.2,3.4
5.38E-05,3,3.2
5.38E-05,3.2,3.2
5.39E-05,3.2,3
5.39E-05,3.2,3.2
5.40E-05,3.2,3
5.40E-05,3.2,3.2
5.40E-05,3.2,3.2
5.41E-05,3.2,3
5.41E-05,3.2,3.2
5.42E-05,3.2,3.2
5.42E-05,3,3.4
5.42E-05,3,3.2
5.43E-05,3.2,3.2
5.43E-05,3.2,3.2
5.44E-05,3.2,3.2
5.44E-05,3.2,3.2
5.44E-05,3.2,3
5.45E-05,3,3
5.45E-05,3,3.2
5.46E-05,3.2,3.2
5.46E-05,3.2,3.2
5.46E-05,3.4,3.2
5.47E-05,3,3
5.47E-05,3.2,3.2
5.48E-05,2.8,3.2
5.48E-05,3,3.2
5.48E-05,3.2,3.2
5.49E-05,3.2,3
5.49E-05,3,3.4
5.50E-05,3,3
5.50E-05,3,3.2
5.50E-05,3,3.4
5.51E-05,3.2,3.6
5.51E-05,3,3
5.52E-05,3.2,3.2
5.52E-05,3.2,3
5.52E-05,3.2,3
5.53E-05,3,3.2
5.53E-05,3,3.2
5.54E-05,3.4,2.8
5.54E-05,3,3
5.54E-05,3.2,3.2
5.55E-05,3.2,3.2
5.55E-05,3,3
5.56E-05,3,3.2
5.56E-05,3,3.2
5.56E-05,3,3
5.57E-05,3.2,3.4
5.57E-05,3.2,3.2
5.58E-05,3.2,3.2
5.58E-05,3.2,3
5.58E-05,2.8,3.2
5.59E-05,3,3.4
5.59E-05,3.2,3
5.60E-05,3,3.2
5.60E-05,3,3.2
5.60E-05,3,3.2
5.61E-05,3,3.2
5.61E-05,3.2,3
5.62E-05,3,3
5.62E-05,3,3
5.62E-05,3.2,3
5.63E-05,3,3
5.63E-05,3,3.2
5.64E-05,3.2,3.2
5.64E-05,2.8,3
5.64E-05,3.2,3.2
5.65E-05,3.2,3
5.65E-05,3.2,3.2
5.66E-05,3.2,3.2
5.66E-05,3,3.2
5.66E-05,3.2,3.2
5.67E-05,3.2,3
5.67E-05,3.2,3.2
5.68E-05,3,3.4
5.68E-05,3,3
5.68E-05,3.2,3
5.69E-05,3.2,3.2
5.69E-05,3.2,3
5.70E-05,3.4,3.2
5.70E-05,3.2,3.2
5.70E-05,3.4,3.2
5.71E-05,3.4,3
5.71E-05,3.2,3.2
5.72E-05,3.2,3
5.72E-05,3.4,3.4
5.72E-05,3,3.2
5.73E-05,3.2,3.2
5.73E-05,3.4,3.2
5.74E-05,3.2,3.2
5.74E-05,2.8,3.2
5.74E-05,3,3.4
5.75E-05,3.2,3
5.75E-05,3.2,3
5.76E-05,3.2,3.2
5.76E-05,3.2,3
5.76E-05,3,3.2
5.77E-05,3.2,3.2
5.77E-05,3.2,3.2
5.78E-05,3.2,3.2
5.78E-05,3,3.4
5.78E-05,3,3
5.79E-05,3.4,3.2
5.79E-05,3.2,3.2
5.80E-05,2.8,3
5.80E-05,3.2,3.2
5.80E-05,3.2,3
5.81E-05,3.2,3
5.81E-05,3.2,3.2
5.82E-05,3,3.4
5.82E-05,3.2,3.2
5.82E-05,3.2,3
5.83E-05,3.2,3.2
5.83E-05,3.2,3
5.84E-05,3,3.2
5.84E-05,3.4,3
5.84E-05,3,3
5.85E-05,3,3.2
5.85E-05,3.2,3.4
5.86E-05,3.2,3.2
5.86E-05,3.2,3.2
5.86E-05,3.2,3.2
5.87E-05,3.2,3.2
5.87E-05,3,3.2
5.88E-05,3.4,3.2
5.88E-05,3,3.2
5.88E-05,3.2,3
5.89E-05,3,3.4
5.89E-05,3.2,3
5.90E-05,3,3.2
5.90E-05,3.2,3.2
5.90E-05,3.2,3.2
5.91E-05,3.4,3.2
5.91E-05,3,3
5.92E-05,3.2,2.8
5.92E-05,3.2,3.2
5.92E-05,3,3.4
5.93E-05,3,3
5.93E-05,3.2,3
5.94E-05,3,3.2
5.94E-05,3,3.2
5.94E-05,3.2,3
5.95E-05,3.2,3.2
5.95E-05,3.2,3
5.96E-05,3.2,3.4
5.96E-05,3.2,3.4
5.96E-05,3.2,3.4
5.97E-05,3,3.2
5.97E-05,3.4,3.2
5.98E-05,3,3
5.98E-05,3.2,3.2
5.98E-05,3,3.6
5.99E-05,3.4,3
5.99E-05,3.2,3.2
6.00E-05,3,3
6.00E-05,3.2,3.2
6.00E-05,3,3.4
6.01E-05,3.2,3.2
6.01E-05,3.2,3
6.02E-05,3.2,3.4
6.02E-05,3,3
6.02E-05,3,3.2
6.03E-05,3.2,3
6.03E-05,3.2,3.4
6.04E-05,3,3.2
6.04E-05,3.2,3.2
6.04E-05,3.4,3.2
6.05E-05,3.2,3.2
6.05E-05,3.2,3
6.06E-05,3.2,3.2
6.06E-05,3.2,3.4
6.06E-05,3,3.2
6.07E-05,3.2,3.4
6.07E-05,3.2,3.4
6.08E-05,3.2,3.4
6.08E-05,3.2,3.4
6.08E-05,3.4,3
6.09E-05,3.2,2.8
6.09E-05,3,3.6
6.10E-05,3.4,3.4
6.10E-05,3.2,3.2
6.10E-05,3,3
6.11E-05,3.2,3.2
6.11E-05,3.2,3.2
6.12E-05,3.2,3.8
6.12E-05,3,3.2
6.12E-05,3.2,3.2
6.13E-05,3.2,3.2
6.13E-05,3.2,3
6.14E-05,3,3.4
6.14E-05,3.2,3
6.14E-05,3.2,3
6.15E-05,3,3.2
6.15E-05,3,3
6.16E-05,3.2,3.2
6.16E-05,3,3.2
6.16E-05,3.2,3.4
6.17E-05,3,3.2
6.17E-05,3,3.4
6.18E-05,3.4,3.2
6.18E-05,3.2,3
6.18E-05,3.2,3.2
6.19E-05,3.2,3.4
6.19E-05,3,3.2
6.20E-05,3.2,3.2
6.20E-05,3.2,3
6.20E-05,3.2,3.2
6.21E-05,3,3.4
6.21E-05,3,3.4
6.22E-05,3.2,3.2
6.22E-05,3.2,3.2
6.22E-05,3.2,3.2
6.23E-05,3.2,3.2
6.23E-05,3,3.2
6.24E-05,3.2,3.2
6.24E-05,3.2,3.2
6.24E-05,3,3.2
6.25E-05,3.2,3.2
6.25E-05,3.2,3.2
6.26E-05,3.4,3.2
6.26E-05,3.2,3.2
6.26E-05,3.2,3.2
6.27E-05,3,3.2
6.27E-05,3.2,3.2
6.28E-05,3,3
6.28E-05,3,3
6.28E-05,3.2,3.2
6.29E-05,3.2,3.2
6.29E-05,3,3
6.30E-05,3.2,3.4
6.30E-05,3,3.2
6.30E-05,3.2,3.4
6.31E-05,3,3.2
6.31E-05,3,3
6.32E-05,3.2,3.2
6.32E-05,3.2,3.4
6.32E-05,3,3.2
6.33E-05,3.2,2.8
6.33E-05,3.2,3
6.34E-05,3.2,3.2
6.34E-05,3,3
6.34E-05,3.2,3.4
6.35E-05,3.2,3
6.35E-05,3.2,3.4
6.36E-05,3.4,3.4
6.36E-05,3.2,3.2
6.36E-05,3.2,3
6.37E-05,3.2,3
6.37E-05,3.2,3.2
6.38E-05,3.2,3
6.38E-05,3,3.4
6.38E-05,3.2,3
6.39E-05,3.2,3.4
6.39E-05,3,3
6.40E-05,3,3.2
6.40E-05,3,3.4
6.40E-05,3.2,3
6.41E-05,3,3.2
6.41E-05,3.2,3.2
6.42E-05,3.2,3
6.42E-05,3,3.2
6.42E-05,3,3.2
6.43E-05,3.2,-1.8
6.43E-05,3,-3
6.44E-05,3.2,-3.2
6.44E-05,3.2,-3.2
6.44E-05,3,-3
6.45E-05,3,-3
6.45E-05,3,-3
6.46E-05,3.2,-2.8
6.46E-05,3,-3
6.46E-05,2.8,-3
6.47E-05,2.8,-3
6.47E-05,2.8,-3
6.48E-05,3,-3
6.48E-05,3,-3
6.48E-05,3,-3.4
6.49E-05,2.8,-2.8
6.49E-05,2.8,-3
6.50E-05,3,-2.8
6.50E-05,2.8,-3.2
6.50E-05,2.8,-3.2
6.51E-05,3,-3.2
6.51E-05,2.6,-2.8
6.52E-05,2.6,-3
6.52E-05,2.6,-2.8
6.52E-05,2.6,-2.8
6.53E-05,2.6,-3.2
6.53E-05,2.2,-2.8
6.54E-05,2.6,-3
6.54E-05,2.4,-3.2
6.54E-05,2.4,-3
6.55E-05,2.8,-3
6.55E-05,2.6,-3
6.56E-05,2.4,-3.2
6.56E-05,2.4,-3
6.56E-05,2.2,-2.8
6.57E-05,2,-3.2
6.57E-05,2.4,-3.2
6.58E-05,2.2,-3.2
6.58E-05,2.2,-3
6.58E-05,2.2,-3
6.59E-05,2.2,-3
6.59E-05,2,-2.8
6.60E-05,2,-3.4
6.60E-05,1.8,-3.2
6.60E-05,2.2,-3
6.61E-05,1.8,-3
6.61E-05,2,-3
6.62E-05,2,-3.2
6.62E-05,2.2,-3
6.62E-05,2.2,-3.2
6.63E-05,1.8,-3
6.63E-05,2,-3
6.64E-05,1.8,-3.2
6.64E-05,1.8,-3
6.64E-05,1.6,-2.8
6.65E-05,1.8,-3
6.65E-05,1.8,-3.4
6.66E-05,1.8,-3
6.66E-05,1.6,-3.2
6.66E-05,1.4,-3.2
6.67E-05,1.8,-3
6.67E-05,1.6,-3.2
6.68E-05,1.6,-2.8
6.68E-05,1.4,-3
6.68E-05,1.6,-3.2
6.69E-05,1.4,-3
6.69E-05,1.6,-3.2
6.70E-05,1.6,-2.6
6.70E-05,1.2,-3
6.70E-05,1.2,-3
6.71E-05,1.4,-3.2
6.71E-05,1.4,-2.8
6.72E-05,1.2,-3
6.72E-05,1,-3
6.72E-05,1.4,-3.2
6.73E-05,1.2,-3
6.73E-05,1.2,-3
6.74E-05,1,-3
6.74E-05,1.2,-3
6.74E-05,1.2,-2.8
6.75E-05,1.2,-2.8
6.75E-05,1,-3
6.76E-05,1,-2.8
6.76E-05,0.8,-3.2
6.76E-05,1,-3
6.77E-05,1,-3
6.77E-05,0.8,-3
6.78E-05,1,-2.6
6.78E-05,0.8,-3.2
